Číslo přejezdu železniční	Název definičního úseku 	Žkm přejezdu	Přejezd s trolejovým vedením	Třída pozemní komunikace	Číslo pozemní komunikace	Místní název přejezdu	Zeměpisná šířka	Zeměpisná délka
P3973	Dobšice nad Cidlinou - Choťovice	9,011	Ano	II.	328	90	50° 08' 57.81510'' N	15° 17' 28.17741'' E	50.14939	15.29116
P3974	Choťovice - Převýšov	12,321	Ano	O		Choťovice	50° 08' 41.52927'' N	15° 19' 59.33730'' E	50.14487	15.33315
P3975	Choťovice - Převýšov	17,971	Ano	III.	32734	Převýšov	50° 08' 59.41943'' N	15° 24' 21.18482'' E	50.14984	15.40588
P3976	Převýšov - Chlumec nad Cidlinou	19,007	Ano	O			50° 09' 26.02089'' N	15° 24' 50.86562'' E	50.15723	15.41413
P3977	Převýšov - Chlumec nad Cidlinou	20,62	Ano	III.	32414	U Švandy	50° 10' 03.38139'' N	15° 25' 47.97836'' E	50.16761	15.42999
P3977	Chlumec n/Cidlinou - Městec Králové	2,209	Ne	III.	32414	U Švandy	50° 10' 03.38139'' N	15° 25' 47.97836'' E	50.16761	15.42999
P3978	Převýšov - Chlumec nad Cidlinou	21,72	Ano	C		U vojáků	50° 10' 07.81685'' N	15° 26' 42.51964'' E	50.16884	15.44514
P3978	Chlumec n/Cidlinou - Městec Králové	1,107	Ne	C		U vojáků	50° 10' 07.81685'' N	15° 26' 42.51964'' E	50.16884	15.44514
P3979	žst. Chlumec nad Cidlinou - (kol. k vlečce VÚ)	0,358	Ne	O		k VÚ a Kinskému	50° 10' 13.37346'' N	15° 26' 51.70627'' E	50.17038	15.44770
P3980	Chlumec nad Cidlinou - Nové Město nad Cidlinou	0,324	Ano	II.	327		50° 09' 42.63478'' N	15° 27' 40.37109'' E	50.16184	15.46121
P3980	Chlumec n/Cidlinou - Nový Bydžov	23,137	Ne	II.	327		50° 09' 42.63478'' N	15° 27' 40.37109'' E	50.16184	15.46121
P3980		0,163	ne/ano	III	327		50° 9' 45.074'' N	15° 27' 27.707'' E	50.16252	15.45770
P3981	Nové Město nad Cidlinou - Káranice	5,915	Ano	C		Stará Voda	50° 09' 09.40580'' N	15° 31' 51.64723'' E	50.15261	15.53101
P3982	Nové Město nad Cidlinou - Káranice	7,202	Ano	O			50° 09' 14.73307'' N	15° 32' 56.05036'' E	50.15409	15.54890
P3983	žst. Káranice	7,578	Ano	III.	32728		50° 09' 16.30266'' N	15° 33' 14.78334'' E	50.15453	15.55411
P3983		0,08	ne	II			50° 9' 16.284'' N	15° 33' 14.801'' E	50.15452	15.55411
P3984	žst. Káranice	8,425	Ano	III.	32731		50° 09' 19.41860'' N	15° 33' 56.97411'' E	50.15539	15.56583
P3985	Káranice - Dobřenice	9,33	Ano	O			50° 09' 21.70431'' N	15° 34' 42.77420'' E	50.15603	15.57855
P3986	Káranice - Dobřenice	9,793	Ano	O		U Skoka	50° 09' 22.77044'' N	15° 35' 05.96805'' E	50.15633	15.58499
P3987	Káranice - Dobřenice	10,174	Ano	O			50° 09' 23.67908'' N	15° 35' 25.08098'' E	50.15658	15.59030
P3988	Káranice - Dobřenice	11,614	Ano	III.	32313	u zast. Kratonohy	50° 09' 27.09694'' N	15° 36' 37.61554'' E	50.15753	15.61045
P3989	Káranice - Dobřenice	12,06	Ano	O			50° 09' 28.15767'' N	15° 37' 00.40459'' E	50.15782	15.61678
P3990	Káranice - Dobřenice	13,572	Ano	II.	323	U Ditricha	50° 09' 31.69232'' N	15° 38' 15.91185'' E	50.15880	15.63775
P3991	Dobřenice - Praskačka	15,206	Ano	III.	32316		50° 09' 35.41244'' N	15° 39' 38.18497'' E	50.15984	15.66061
P3992	Dobřenice - Praskačka	16,645	Ano	O		U 10	50° 09' 46.11673'' N	15° 40' 48.13585'' E	50.16281	15.68004
P3993	Dobřenice - Praskačka	17,837	Ano	III.	32319	Lhota	50° 09' 59.70404'' N	15° 41' 44.51000'' E	50.16658	15.69570
P3994	Dobřenice - Praskačka	18,707	Ano	O		U smeťáku	50° 10' 09.62911'' N	15° 42' 25.63970'' E	50.16934	15.70712
P3995	Dobřenice - Praskačka	19,632	Ano	O		U Cibulky	50° 10' 20.13646'' N	15° 43' 09.30387'' E	50.17226	15.71925
P3996	Praskačka - Plačice	20,918	Ano	III.	32326		50° 10' 34.72262'' N	15° 44' 10.02774'' E	50.17631	15.73612
P3997	Praskačka - Plačice	21,907	Ano	III.	32326	Vlčkovice	50° 10' 46.59529'' N	15° 44' 56.34148'' E	50.17961	15.74898
P3998	Praskačka - Plačice	22,462	Ano	O		Vydra	50° 10' 54.32549'' N	15° 45' 21.45075'' E	50.18176	15.75596
P3999	Plačice - Hradec Králové hl.n.	25,119	Ano	O		Panelárna	50° 11' 41.03706'' N	15° 47' 12.53346'' E	50.19473	15.78681
P4000	Plačice - Hradec Králové hl.n.	26,195	Ano	C		u zast. Kukleny	50° 12' 05.76672'' N	15° 47' 50.80384'' E	50.20160	15.79745
P4001	Plačice - Hradec Králové hl.n.	26,736	Ano	C		Kurty	50° 12' 18.15774'' N	15° 48' 10.09036'' E	50.20504	15.80280
P4002	žst. Hradec Králové hl.n.	28,72	Ano	C		Na Důchodě	50° 13' 16.75371'' N	15° 48' 42.92105'' E	50.22132	15.81192
P4003	Hradec Králové hl.n. - Měnírna Hradec Králové	29,133	Ano	O		Lakovar	50° 13' 23.35479'' N	15° 48' 59.83533'' E	50.22315	15.81662
P4003		0,11	ano			Za Fotoche-mou	50° 13' 22.800'' N	15° 49' 04.800'' E	50.22300	15.81800
P4004	Hradec Králové hl.n. - Měnírna Hradec Králové	29,34	Ano	C		Plácka 17	50° 13' 23.06309'' N	15° 49' 10.55759'' E	50.22307	15.81960
P4005	Měnírna Hradec Králové - Hradec Králové-Slezské Předměstí	30,918	Ano	III.	2997	Pouchov	50° 13' 20.59981'' N	15° 50' 30.46371'' E	50.22239	15.84180
P4006	Měnírna Hradec Králové - Hradec Králové-Slezské Předměstí	31,59	Ano	MK		přechod	50° 13' 19.55304'' N	15° 51' 04.33579'' E	50.22210	15.85120
P4007	Hradec Králové-Slezské Předměstí - Třebechovice pod Orebem	33,71	Ano	O		Zajícova rampa	50° 13' 16.22104'' N	15° 52' 50.95935'' E	50.22117	15.88082
P4008	Hradec Králové-Slezské Předměstí - Třebechovice pod Orebem	34,004	Ano	O		U Kahana	50° 13' 15.76116'' N	15° 53' 05.57080'' E	50.22104	15.88488
P4010	Hradec Králové-Slezské Předměstí - Třebechovice pod Orebem	37,735	Ano	O		u zast. Blešno	50° 12' 53.05293'' N	15° 56' 09.00925'' E	50.21474	15.93584
P4011	Hradec Králové-Slezské Předměstí - Třebechovice pod Orebem	39,022	Ano	O		Štorkova	50° 12' 37.77640'' N	15° 57' 09.42935'' E	50.21049	15.95262
P4012	Hradec Králové-Slezské Předměstí - Třebechovice pod Orebem	39,319	Ano	O		Malá Asie	50° 12' 34.27713'' N	15° 57' 23.16677'' E	50.20952	15.95644
P4013	Hradec Králové-Slezské Předměstí - Třebechovice pod Orebem	39,577	Ano	O		Barešova rampa	50° 12' 31.16200'' N	15° 57' 35.51352'' E	50.20866	15.95986
P4014	Hradec Králové-Slezské Předměstí - Třebechovice pod Orebem	40,32	Ano	II.	29822	U cikánů	50° 12' 19.65210'' N	15° 58' 08.47627'' E	50.20546	15.96902
P4015	žst. Třebechovice p/O	40,885	Ano	O		U hradla	50° 12' 09.81357'' N	15° 58' 32.44960'' E	50.20273	15.97568
P4016	Třebechovice p/O - Týniště n/Orlicí	41,692	Ano	C		U Tanexu	50° 11' 55.79472'' N	15° 59' 06.77253'' E	50.19883	15.98521
P4017	Třebechovice p/O - Týniště n/Orlicí	42,042	Ano	II.	298	Krňovický	50° 11' 49.74372'' N	15° 59' 21.72758'' E	50.19715	15.98937
P4018	Třebechovice p/O - Týniště n/Orlicí	42,45	Ano	III.	29831	Štěnkov	50° 11' 42.60667'' N	15° 59' 39.16223'' E	50.19517	15.99421
P4019	Třebechovice p/O - Týniště n/Orlicí	43,446	Ano	C		Amerika	50° 11' 25.46265'' N	16° 00' 21.44826'' E	50.19041	16.00596
P4020	Třebechovice p/O - Týniště n/Orlicí	44,688	Ano	O		1. stav.	50° 11' 03.93336'' N	16° 01' 14.46322'' E	50.18443	16.02068
P4021	Třebechovice p/O - Týniště n/Orlicí	46,262	Ano	O		Petrovice 1	50° 10' 36.52653'' N	16° 02' 21.40990'' E	50.17681	16.03928
P4022	Třebechovice p/O - Týniště n/Orlicí	46,838	Ano	O		Petrovice2	50° 10' 25.72265'' N	16° 02' 45.27207'' E	50.17381	16.04591
P4023	žst. Týniště n/Orlicí	49,172	Ano	C		0	50° 09' 32.37517'' N	16° 04' 07.24217'' E	50.15899	16.06868
P4024	Měnírna Týniště n. O. - Týniště n/Orlicí	23,117	Ano	B			50° 09' 04.04462'' N	16° 04' 43.50985'' E	50.15112	16.07875
P4024	Týniště n/Orlicí - Častolovice	50,303	Ano	B			50° 09' 04.04462'' N	16° 04' 43.50985'' E	50.15112	16.07875
P4025	Týniště n/Orlicí - Častolovice	51,449	Ne	O			50° 08' 42.87103'' N	16° 05' 30.24558'' E	50.14524	16.09173
P4026	Týniště n/Orlicí - Častolovice	52,142	Ne	II.	304		50° 08' 32.07659'' N	16° 06' 00.97110'' E	50.14224	16.10027
P4027	Týniště n/Orlicí - Častolovice	53,277	Ne	O			50° 08' 14.46554'' N	16° 06' 51.05562'' E	50.13735	16.11418
P4028	Týniště n/Orlicí - Častolovice	53,75	Ne	O			50° 08' 07.12142'' N	16° 07' 12.08245'' E	50.13531	16.12002
P4029	Týniště n/Orlicí - Častolovice	54,65	Ne	III.	30432		50° 07' 54.37120'' N	16° 07' 52.61946'' E	50.13177	16.13128
P4030	Týniště n/Orlicí - Častolovice	55,85	Ne	III.	3209	u zast. Čestice	50° 07' 49.16190'' N	16° 08' 52.48490'' E	50.13032	16.14791
P4031	Častolovice - Kostelec n/Orlicí	58,262	Ne	O			50° 07' 42.26439'' N	16° 10' 52.59044'' E	50.12841	16.18128
P4031	Častolovice - Rychnov n/Kněžnou	0,549	Ne	O			50° 07' 42.26439'' N	16° 10' 52.59044'' E	50.12841	16.18128
P4032	Častolovice - Kostelec n/Orlicí	58,966	Ne	O			50° 07' 31.84709'' N	16° 11' 23.41692'' E	50.12551	16.18984
P4033	Častolovice - Kostelec n/Orlicí	60,297	Ne	II.	316	u zast. Kostelec město	50° 07' 10.92298'' N	16° 12' 19.90601'' E	50.11970	16.20553
P4034	Častolovice - Kostelec n/Orlicí	60,587	Ne	C		Ke koupališti	50° 07' 07.81222'' N	16° 12' 33.52529'' E	50.11884	16.20931
P4035	Kostelec n/Orlicí - Doudleby n/Orlicí	61,989	Ne	III.	3161		50° 06' 54.52491'' N	16° 13' 38.83352'' E	50.11515	16.22745
P4035		0,0755	ne	III			50° 6' 54.948'' N	16° 13' 39.823'' E	50.11526	16.22773
P4036	Kostelec n/Orlicí - Doudleby n/Orlicí	63,126	Ne	C	0	ACHP	50° 06' 42.83251'' N	16° 14' 32.14974'' E	50.11190	16.24226
P4037	žst. Doudleby n/Orlicí	64,112	Ne	O			50° 06' 35.42417'' N	16° 15' 20.40130'' E	50.10984	16.25567
P4038	žst. Doudleby n/Orlicí	64,614	Ne	III.	3164	u hradla Doudleby	50° 06' 29.18590'' N	16° 15' 43.07013'' E	50.10811	16.26196
P4039	Doudleby n/Orlicí - Potštejn	65,399	Ne	O			50° 06' 19.75359'' N	16° 16' 19.66572'' E	50.10549	16.27213
P4040	Doudleby n/Orlicí - Potštejn	66,789	Ne	O			50° 06' 04.49782'' N	16° 17' 25.22557'' E	50.10125	16.29034
P4041	Doudleby n/Orlicí - Potštejn	67,275	Ne	C		u zast. Záměl	50° 06' 00.16790'' N	16° 17' 46.89347'' E	50.10005	16.29636
P4042	Doudleby n/Orlicí - Potštejn	67,792	Ne	O			50° 05' 52.48992'' N	16° 18' 06.40989'' E	50.09791	16.30178
P4043	Doudleby n/Orlicí - Potštejn	68,614	Ne	O			50° 05' 35.39915'' N	16° 18' 35.86735'' E	50.09317	16.30996
P4044	Potštejn - Litice n/Orlicí	70,197	Ne	III.	1425	u dřevařských závodů	50° 04' 48.49698'' N	16° 19' 04.73624'' E	50.08014	16.31798
P4045	Potštejn - Litice n/Orlicí	71,141	Ne	MK		u býků	50° 04' 29.28494'' N	16° 19' 31.45848'' E	50.07480	16.32541
P4046	Potštejn - Litice n/Orlicí	72,05	Ne	O		u mostu	50° 04' 14.50009'' N	16° 20' 08.13292'' E	50.07069	16.33559
P4047	Potštejn - Litice n/Orlicí	72,357	Ne	O		u zastavky Sopotnice	50° 04' 13.48361'' N	16° 20' 23.43861'' E	50.07041	16.33984
P4048	žst. Litice n/Orlicí	74,939	Ne	O		žst.Litice nad Orlicí	50° 05' 09.11269'' N	16° 21' 26.11141'' E	50.08586	16.35725
P4049	Litice n/Orlicí - Žamberk	76,708	Ne	O		louka u řeky	50° 05' 23.21500'' N	16° 22' 42.07576'' E	50.08978	16.37835
P4050	Litice n/Orlicí - Žamberk	76,843	Ne	III.	3128	u zastávky Bohousová	50° 05' 26.47837'' N	16° 22' 46.27002'' E	50.09069	16.37952
P4051	Litice n/Orlicí - Žamberk	77,033	Ne	O		pila, u Kohouta	50° 05' 30.81041'' N	16° 22' 53.11452'' E	50.09189	16.38142
P4052	Litice n/Orlicí - Žamberk	78,253	Ne	O		louka, tábořiště	50° 05' 32.08640'' N	16° 23' 50.19485'' E	50.09225	16.39728
P4053	Litice n/Orlicí - Žamberk	80,388	Ne	O		pila Tília, na Popluzi	50° 05' 08.24548'' N	16° 25' 23.37859'' E	50.08562	16.42316
P4054	Litice n/Orlicí - Žamberk	81,188	Ne	O		u Kysilky	50° 05' 04.09122'' N	16° 26' 02.04823'' E	50.08447	16.43390
P4055	Litice n/Orlicí - Žamberk	81,729	Ne	O		u cisticky	50° 04' 51.84419'' N	16° 26' 21.25363'' E	50.08107	16.43924
P4056	Litice n/Orlicí - Žamberk	82,396	Ne	II.	312	u bývalé mlékarny	50° 04' 32.01700'' N	16° 26' 30.47180'' E	50.07556	16.44180
P4057	žst. Žamberk	82,76	Ne	C		žst.Zamberk, do Dlouhoňovic	50° 04' 28.14047'' N	16° 26' 47.88352'' E	50.07448	16.44663
P4058	Žamberk - Letohrad	83,403	Ne	III.	31014	u benzinky	50° 04' 21.81046'' N	16° 27' 18.46393'' E	50.07273	16.45513
P4058		0,192	ne				50° 04' 21.810'' N	16° 27' 18.463'' E	50.07273	16.45513
P4059	Žamberk - Letohrad	85,123	Ne	O		u rybníka	50° 03' 41.63238'' N	16° 28' 01.24999'' E	50.06156	16.46701
P4060	Žamberk - Letohrad	86,08	Ne	O		u vodního díla	50° 03' 14.65838'' N	16° 28' 24.06331'' E	50.05407	16.47335
P4061	Žamberk - Letohrad	87,086	Ne	O		u zastavky CD	50° 02' 57.73854'' N	16° 29' 02.44885'' E	50.04937	16.48401
P4062	Žamberk - Letohrad	87,474	Ne	II.	310	Lukavice, u býv.stráž.domku	50° 02' 49.41563'' N	16° 29' 16.91280'' E	50.04706	16.48803
P4063	Žamberk - Letohrad	88,824	Ne	C		u sběrny surovin, koupaliště	50° 02' 20.67039'' N	16° 29' 59.42143'' E	50.03908	16.49984
P4064	žst. Letohrad	90,555	Ano	C		u Hedvy	50° 01' 44.24705'' N	16° 30' 54.54061'' E	50.02896	16.51515
P4065	Letohrad - Jablonné n/Orlicí	90,872	Ano	MK		u Montostavu	50° 01' 39.64851'' N	16° 31' 08.76510'' E	50.02768	16.51910
P4066	Letohrad - Jablonné n/Orlicí	91,271	Ano	III.	3602	u Ferdových, u kovárny	50° 01' 31.26339'' N	16° 31' 23.78233'' E	50.02535	16.52327
P4067	Letohrad - Jablonné n/Orlicí	91,644	Ano	C		u p.Stružákové, u ostrova	50° 01' 21.71689'' N	16° 31' 35.25515'' E	50.02270	16.52646
P4068	Letohrad - Jablonné n/Orlicí	91,983	Ano	C		u nového mostu	50° 01' 15.56260'' N	16° 31' 49.13360'' E	50.02099	16.53031
P4069	Letohrad - Jablonné n/Orlicí	92,086	Ano	O		u rybnika	50° 01' 13.64152'' N	16° 31' 53.29948'' E	50.02046	16.53147
P4070	Letohrad - Jablonné n/Orlicí	93,078	Ano	O		u Myslivny	50° 00' 47.73617'' N	16° 32' 22.64518'' E	50.01326	16.53962
P4071	Letohrad - Jablonné n/Orlicí	93,456	Ano	O		u Pepičky	50° 00' 37.08026'' N	16° 32' 31.31850'' E	50.01030	16.54203
P4072	Letohrad - Jablonné n/Orlicí	96,993	Ano	O		u Vítka	50° 00' 37.89096'' N	16° 34' 43.69734'' E	50.01053	16.57880
P4073	Letohrad - Jablonné n/Orlicí	97,346	Ano	III.	3119	u lomu	50° 00' 48.52983'' N	16° 34' 46.85757'' E	50.01348	16.57968
P4074	Letohrad - Jablonné n/Orlicí	98,475	Ano	C		u betonárky	50° 01' 12.52525'' N	16° 35' 21.37188'' E	50.02015	16.58927
P4075	Jablonné n/Orlicí - Těchonín	99,549	Ano	I.	11	u autobusového nadrazi	50° 01' 42.06762'' N	16° 35' 48.64644'' E	50.02835	16.59685
P4076	Jablonné n/Orlicí - Těchonín	99,78	Ano	C		u samoobsluhy	50° 01' 48.18121'' N	16° 35' 55.55379'' E	50.03005	16.59876
P4077	Jablonné n/Orlicí - Těchonín	100,182	Ano	III.	31112	u Mikysku, pod tělocvičnou	50° 01' 57.33369'' N	16° 36' 09.63342'' E	50.03259	16.60268
P4078	Jablonné n/Orlicí - Těchonín	101,054	Ano	II.	311	u zastavky CD	50° 02' 24.88028'' N	16° 36' 09.70856'' E	50.04024	16.60270
P4079	Jablonné n/Orlicí - Těchonín	101,99	Ano	III.	3116	Sobkovice	50° 02' 49.87440'' N	16° 36' 30.63685'' E	50.04719	16.60851
P4080	Jablonné n/Orlicí - Těchonín	102,511	Ano	O		u Buku	50° 03' 03.84163'' N	16° 36' 21.77035'' E	50.05107	16.60605
P4081	žst. Těchonín	104,709	Ano	O		Těchonín, zastavka CD	50° 04' 09.13224'' N	16° 36' 30.93455'' E	50.06920	16.60859
P4082	Těchonín - Lichkov	106,094	Ano	O		Celné	50° 04' 40.83303'' N	16° 37' 01.27485'' E	50.07801	16.61702
P4083	Těchonín - Lichkov	106,418	Ano	O		Celné	50° 04' 49.47772'' N	16° 37' 09.03179'' E	50.08041	16.61918
P4084	Těchonín - Lichkov	106,994	Ano	O		Celné	50° 04' 59.29048'' N	16° 37' 32.68169'' E	50.08314	16.62574
P4085	Těchonín - Lichkov	107,244	Ano	O		Dolany	50° 05' 05.10879'' N	16° 37' 41.47098'' E	50.08475	16.62819
P4086	Těchonín - Lichkov	108,224	Ano	O		Mladkov, zastavka ČD	50° 05' 31.48396'' N	16° 37' 47.67733'' E	50.09208	16.62991
P4087	Těchonín - Lichkov	109,138	Ano	O		k.ú.Mladkov	50° 05' 48.63579'' N	16° 38' 09.70117'' E	50.09684	16.63603
P4088	Těchonín - Lichkov	109,792	Ano	O		k.ú.Lichkov	50° 05' 41.28173'' N	16° 38' 39.82624'' E	50.09480	16.64440
P4089	Těchonín - Lichkov	110,09	Ano	O		k.ú.Lichkov	50° 05' 42.97169'' N	16° 38' 54.37002'' E	50.09527	16.64844
P4090	žst. Lichkov	111,602	Ano	MK		žst.Lichkov	50° 05' 56.32044'' N	16° 40' 07.43883'' E	50.09898	16.66873
P4091	Dolní Lipka - Lichkov	93,577	Ano	MK		U býv.stráž.domku, farma Urban	50° 05' 53.05187'' N	16° 40' 45.48068'' E	50.09807	16.67930
P4091	Lichkov - Lichkov st.hr.	112,374	Ano	MK		U býv.stráž.domku, farma Urban	50° 05' 53.05187'' N	16° 40' 45.48068'' E	50.09807	16.67930
P4093	Velký Osek - Kanín (nová spojka)	1,365	Ano	O			50° 05' 26.40672'' N	15° 11' 55.07255'' E	50.09067	15.19863
P4094	Velký Osek - Kanín (nová spojka)	2,253	Ano	III.	3287	Volárenský	50° 05' 45.61995'' N	15° 12' 16.18134'' E	50.09601	15.20449
P4095	Velký Osek - Kanín (nová spojka)	3,297	Ano	O			50° 06' 18.86656'' N	15° 12' 07.38528'' E	50.10524	15.20205
P4096	Opatovice n/L. - Plačice	2,04	Ano	C			50° 10' 57.54980'' N	15° 47' 39.73669'' E	50.18265	15.79437
P4097	Častolovice - Rychnov n/Kněžnou	1,212	Ne	I.	11	u zast. Častolovice	50° 07' 39.20491'' N	16° 11' 24.69994'' E	50.12756	16.19019
P4099	Častolovice - Rychnov n/Kněžnou	2,458	Ne	O		U brodu	50° 08' 09.28513'' N	16° 12' 02.81154'' E	50.13591	16.20078
P4100	Častolovice - Rychnov n/Kněžnou	2,912	Ne	O		Dusilovo	50° 08' 14.78606'' N	16° 12' 24.18956'' E	50.13744	16.20672
P4101	Častolovice - Rychnov n/Kněžnou	3,149	Ne	O			50° 08' 17.20458'' N	16° 12' 35.46971'' E	50.13811	16.20985
P4102	Častolovice - Rychnov n/Kněžnou	3,758	Ne	O	3188	u zast. Synkov	50° 08' 21.49694'' N	16° 13' 05.32351'' E	50.13930	16.21815
P4103	Častolovice - Rychnov n/Kněžnou	4,259	Ne	O		Na stěžníku	50° 08' 25.57602'' N	16° 13' 29.59035'' E	50.14044	16.22489
P4104	Častolovice - Rychnov n/Kněžnou	5,694	Ne	O		u zast. Slemeno	50° 08' 49.22268'' N	16° 14' 31.87553'' E	50.14701	16.24219
P4105	Častolovice - Rychnov n/Kněžnou	7,495	Ne	O		U čističky	50° 09' 02.55558'' N	16° 15' 58.74502'' E	50.15071	16.26632
P4106	Častolovice - Rychnov n/Kněžnou	7,96	Ne	II.	318		50° 09' 06.84405'' N	16° 16' 20.65143'' E	50.15190	16.27240
P4107	Častolovice - Rychnov n/Kněžnou	8,321	Ne	C		U hřbitova	50° 09' 16.79499'' N	16° 16' 28.99567'' E	50.15467	16.27472
P4108	Častolovice - Rychnov n/Kněžnou	8,449	Ne	O		uhelné sklady	50° 09' 20.78838'' N	16° 16' 30.17182'' E	50.15577	16.27505
P4109	žst. Rychnov n/Kněžnou	8,859	Ne	C		U ZNZ	50° 09' 32.89720'' N	16° 16' 21.96706'' E	50.15914	16.27277
P4110	Rychnov n/Kněžnou - Lipovka	9,214	Ne	C		U Bottkových	50° 09' 43.73195'' N	16° 16' 15.96176'' E	50.16215	16.27110
P4111	Rychnov n/Kněžnou - Lipovka	9,474	Ne	C		U školky	50° 09' 52.09723'' N	16° 16' 14.08993'' E	50.16447	16.27058
P4112	Rychnov n/Kněžnou - Lipovka	9,713	Ne	I.	14	u zast. Rychnov	50° 09' 59.58628'' N	16° 16' 15.41382'' E	50.16655	16.27095
P4113	Rychnov n/Kněžnou - Lipovka	9,85	Ne	O		U nemocnice	50° 10' 03.26020'' N	16° 16' 18.92772'' E	50.16757	16.27192
P4114	Rychnov n/Kněžnou - Lipovka	11,669	Ne	O			50° 10' 36.62207'' N	16° 16' 39.80633'' E	50.17684	16.27772
P4115	Lipovka - Solnice	12,889	Ne	O			50° 11' 01.23753'' N	16° 15' 54.66152'' E	50.18368	16.26518
P4116	Lipovka - Solnice	13,808	Ne	O		U třešně	50° 11' 24.60794'' N	16° 15' 26.10797'' E	50.19017	16.25725
P4117	Lipovka - Solnice	14,654	Ne	O	321		50° 11' 51.60436'' N	16° 15' 27.40293'' E	50.19767	16.25761
P4118	Lipovka - Solnice	14,968	Ne	II.	321	ŠKODA Kvasiny průmyslová zóna	50° 12' 00.55206'' N	16° 15' 22.32975'' E	50.20015	16.25620
P4119	Doudleby n/Orlicí - Vamberk	0,962	Ne	O			50° 06' 22.05139'' N	16° 16' 15.41473'' E	50.10613	16.27095
P4120	Doudleby n/Orlicí - Vamberk	1,594	Ne	O			50° 06' 39.23066'' N	16° 16' 28.66438'' E	50.11090	16.27463
P4121	žst. Vamberk	2,232	Ne	II.	11		50° 06' 56.26713'' N	16° 16' 46.70274'' E	50.11563	16.27964
P4122	Vamberk - Slatina n/Zdobnicí	2,718	Ne	II.	14		50° 07' 07.88665'' N	16° 17' 03.26015'' E	50.11886	16.28424
P4122		stará vlečka 0,119	ne	I.tř.	14		50° 7' 7.738'' N	16° 17' 3.297'' E	50.11882	16.28425
P4123	Vamberk - Slatina n/Zdobnicí	2,833	Ne	C			50° 07' 10.25640'' N	16° 17' 07.65801'' E	50.11952	16.28546
P4123		stará vlečka 0,236	ne	MK			50° 7' 10.116'' N	16° 17' 7.943'' E	50.11948	16.28554
P4124	Vamberk - Slatina n/Zdobnicí	3,109	Ne	C		U železáren	50° 07' 15.88369'' N	16° 17' 18.37579'' E	50.12108	16.28844
P4124		stará vlečka 0,031 k.č.106 0,078 k.č.112	ne	MK			50° 7' 15.438'' N	16° 17' 18.511'' E	50.12096	16.28848
P4125	Vamberk - Slatina n/Zdobnicí	3,798	Ne	O		U koupaliště	50° 07' 19.43632'' N	16° 17' 51.34028'' E	50.12207	16.29759
P4126	Vamberk - Slatina n/Zdobnicí	4,409	Ne	III.	3193	u zast. Peklo	50° 07' 19.39998'' N	16° 18' 21.99347'' E	50.12206	16.30611
P4127	Vamberk - Slatina n/Zdobnicí	4,953	Ne	O			50° 07' 21.91112'' N	16° 18' 48.70717'' E	50.12275	16.31353
P4128	Vamberk - Slatina n/Zdobnicí	5,31	Ne	III.	3194		50° 07' 29.41344'' N	16° 19' 01.53342'' E	50.12484	16.31709
P4129	Vamberk - Slatina n/Zdobnicí	6,358	Ne	O			50° 07' 32.61521'' N	16° 19' 51.02590'' E	50.12573	16.33084
P4130	Vamberk - Slatina n/Zdobnicí	7,503	Ne	O		u zast. Rybná	50° 07' 42.87960'' N	16° 20' 36.45603'' E	50.12858	16.34346
P4131	Vamberk - Slatina n/Zdobnicí	9,89	Ne	MK		U Havlů	50° 08' 17.24347'' N	16° 22' 07.01257'' E	50.13812	16.36861
P4132	Vamberk - Slatina n/Zdobnicí	10,365	Ne	C			50° 08' 12.78846'' N	16° 22' 30.33070'' E	50.13689	16.37509
P4133	Slatina n/Zdobnicí - Rokytnice v Orlických horách	10,635	Ne	O			50° 08' 12.48520'' N	16° 22' 43.86044'' E	50.13680	16.37885
P4134	Slatina n/Zdobnicí - Rokytnice v Orlických horách	10,737	Ne	III.	3195		50° 08' 12.38879'' N	16° 22' 48.89306'' E	50.13677	16.38025
P4135	Slatina n/Zdobnicí - Rokytnice v Orlických horách	10,979	Ne	O		U Linhartů	50° 08' 16.24171'' N	16° 22' 59.06964'' E	50.13784	16.38307
P4136	Slatina n/Zdobnicí - Rokytnice v Orlických horách	11,288	Ne	C		U Pitry	50° 08' 22.46041'' N	16° 23' 10.91523'' E	50.13957	16.38637
P4137	Slatina n/Zdobnicí - Rokytnice v Orlických horách	11,982	Ne	O		U Svobodů	50° 08' 33.29493'' N	16° 23' 40.91537'' E	50.14258	16.39470
P4138	Slatina n/Zdobnicí - Rokytnice v Orlických horách	12,701	Ne	O			50° 08' 51.46310'' N	16° 24' 00.98844'' E	50.14763	16.40027
P4139	Slatina n/Zdobnicí - Rokytnice v Orlických horách	15,099	Ne	O		u zast. Pěčín	50° 09' 38.24273'' N	16° 25' 08.99932'' E	50.16062	16.41917
P4140	Slatina n/Zdobnicí - Rokytnice v Orlických horách	16,737	Ne	O			50° 09' 59.73235'' N	16° 26' 15.51005'' E	50.16659	16.43764
P4141	Slatina n/Zdobnicí - Rokytnice v Orlických horách	17,298	Ne	II.	319		50° 09' 48.97001'' N	16° 26' 38.24324'' E	50.16360	16.44396
P4142	Slatina n/Zdobnicí - Rokytnice v Orlických horách	17,731	Ne	O			50° 09' 44.57666'' N	16° 26' 58.96854'' E	50.16238	16.44971
